id,street_number,route,city,state,zip_code,site_address,latitude,longitude,county,utility_name,reroof_permit_issue_date,reroof_permit_expiration_date,reroof_type
69652,555,W 9th St,Los Angeles,CA,90731,"555 W 9th St, San Pedro, CA 90731, USA",33.7358478,-118.2893644,Los Angeles County,,03/30/2017,01/31/2018,Class A or B
69653,16659,Arminta St,Los Angeles,CA,91406,"16659 Arminta St, Van Nuys, CA 91406, USA",34.2149928,-118.4965312,Los Angeles County,,04/03/2017,06/30/2017,Built Up
69654,9333,Oso Ave,Los Angeles,CA,91311,"9333 Oso Ave, Chatsworth, CA 91311, USA",34.2402933,-118.5760594,Los Angeles County,,04/10/2017,03/31/2017,Built Up
69655,726,Cole Ave,Los Angeles,CA,90038,"726 Cole Ave, Los Angeles, CA 90038, USA",34.0843169,-118.3295975,Los Angeles County,,04/10/2017,08/31/2018,Built Up
69656,2541,S Barrington Ave,Los Angeles,CA,90064,"2541 S Barrington Ave, Los Angeles, CA 90064, USA",34.0277156,-118.4430443,Los Angeles County,,04/13/2017,09/30/2018,Built Up
69657,3857,S Western Ave,Los Angeles,CA,90062,"3857 S Western Ave, Los Angeles, CA 90062, USA",34.0157001,-118.3091434,Los Angeles County,,04/18/2017,05/31/2018,Built Up
69658,444,S Flower St,Los Angeles,CA,90071,"Citigroup center, 444 S Flower St, Los Angeles, CA 90071, USA",34.051561,-118.2549921,Los Angeles County,,04/21/2017,11/30/2017,Class A or B
69659,5119,Hollywood Blvd,Los Angeles,CA,90027,"5119 Hollywood Blvd, Los Angeles, CA 90027, USA",34.101878,-118.3013161,Los Angeles County,,04/24/2017,01/31/2018,Built Up
69660,16540,Arminta St,Los Angeles,CA,91406,"16540 Arminta St, Van Nuys, CA 91406, USA",34.214535,-118.493776,Los Angeles County,,04/26/2017,06/30/2017,Built Up
69661,12411,W Olympic Blvd,Los Angeles,CA,90064,"12411 W Olympic Blvd, Los Angeles, CA 90064, USA",34.0316378,-118.4578052,Los Angeles County,,04/26/2017,12/31/2017,"Reroof (e) warehouse building. No plans, express permit."
69662,10542,Burbank Blvd,Los Angeles,CA,91601,"10542 Burbank Blvd, North Hollywood, CA 91601, USA",34.1719693,-118.3608731,Los Angeles County,,04/27/2017,06/30/2018,Built Up
69663,8162,Melrose Ave,Los Angeles,CA,90046,"8162 Melrose Ave, Los Angeles, CA 90046, USA",34.0834621,-118.3674136,Los Angeles County,,05/01/2017,07/31/2017,Built Up
69664,1804,Lincoln Blvd,Los Angeles,CA,90291,"1804 Lincoln Blvd, Venice, CA 90291, USA",33.996482,-118.457212,Los Angeles County,,05/04/2017,06/30/2017,Built Up
69670,11101,S Main St,Los Angeles,CA,90061,"11101 S Main St, Los Angeles, CA 90061, USA",33.9345535,-118.2741244,Los Angeles County,,05/23/2017,01/31/2019,Built Up
69676,10158,Johanna Ave,Los Angeles,CA,91040,"10158 Johanna Ave, Sunland-Tujunga, CA 91040, USA",34.255065,-118.3440946,Los Angeles County,,05/31/2017,04/30/2018,Comp Shingle
69666,959,Cole Ave,Los Angeles,CA,90038,"959 Cole Ave, Los Angeles, CA 90038, USA",34.0887948,-118.3301133,Los Angeles County,,05/10/2017,05/31/2017,Built Up
69667,4813,W Washington Blvd,Los Angeles,CA,90016,"4813 W Washington Blvd, Los Angeles, CA 90016, USA",34.0399774,-118.3438539,Los Angeles County,,05/15/2017,10/31/2017,Built Up
69668,16604,Arminta St,Los Angeles,CA,91406,"16604 Arminta St, Van Nuys, CA 91406, USA",34.214534,-118.494775,Los Angeles County,,05/15/2017,06/30/2017,Built Up
69671,18706,Hatteras St,Los Angeles,CA,91356,"18706 Hatteras St, Tarzana, CA 91356, USA",34.1764809,-118.5410068,Los Angeles County,,05/24/2017,04/30/2018,Built Up
69672,8350,Van Nuys Blvd,Los Angeles,CA,91402,"8350 Van Nuys Blvd, Panorama City, CA 91402, USA",34.223526,-118.447026,Los Angeles County,,05/25/2017,05/31/2018,Built Up
69673,2007,W Gage Ave,Los Angeles,CA,90047,"2007 W Gage Ave, Los Angeles, CA 90047, USA",33.9820529,-118.3138102,Los Angeles County,,05/25/2017,07/31/2017,Built Up
69674,21857,Ventura Blvd,Los Angeles,CA,91364,"21857 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1686862,-118.6035505,Los Angeles County,,05/25/2017,12/31/2017,Built Up
69677,3875,Crenshaw Blvd,Los Angeles,CA,90008,"3875 Crenshaw Blvd, Los Angeles, CA 90008, USA",34.0151221,-118.3356933,Los Angeles County,,06/02/2017,05/31/2018,Built Up
69678,2738,Hyperion Ave,Los Angeles,CA,90039,"2738 Hyperion Ave, Los Angeles, CA 90039, USA",34.1076393,-118.2715739,Los Angeles County,,06/02/2017,06/30/2017,Built Up
69679,12800,Riverside Dr,Los Angeles,CA,91607,"12800 Riverside Dr, North Hollywood, CA 91607, USA",34.1573662,-118.411792,Los Angeles County,,06/06/2017,10/31/2017,Built Up
69680,5248,W Adams Blvd,Los Angeles,CA,90016,"5248 W Adams Blvd, Los Angeles, CA 90016, USA",34.0323835,-118.3572778,Los Angeles County,,06/06/2017,06/30/2017,Built Up
69681,10320,Reseda Blvd,Los Angeles,CA,91326,"10320 Reseda Blvd, Porter Ranch, CA 91326, USA",34.2580172,-118.5356184,Los Angeles County,,06/08/2017,07/31/2017,Built Up
69682,10122,Compton Ave,Los Angeles,CA,90002,"10122 Compton Ave, Los Angeles, CA 90002, USA",33.944378,-118.2459697,Los Angeles County,,06/09/2017,10/31/2017,Class A or B
69683,16615,Arminta St,Los Angeles,CA,91406,"16615 Arminta St, Van Nuys, CA 91406, USA",34.2151861,-118.494873,Los Angeles County,,06/14/2017,06/30/2017,Built Up
69685,9315,Oso Ave,Los Angeles,CA,91311,"9315 Oso Ave, Chatsworth, CA 91311, USA",34.2396555,-118.5760594,Los Angeles County,,06/15/2017,03/31/2017,Built Up
69686,10761,W Pico Blvd,Los Angeles,CA,90064,"10761 W Pico Blvd, Los Angeles, CA 90064, USA",34.0411322,-118.4269299,Los Angeles County,,06/19/2017,04/30/2017,Comp Shingle
69687,9244,Zelzah Ave,Los Angeles,CA,91325,"9244 Zelzah Ave, Northridge, CA 91325, USA",34.2386635,-118.5228649,Los Angeles County,,06/26/2017,01/31/2018,REROOF (E) CHURCH /SUNDAY SCHOOL PER ENGINEER DETAILS
69675,10532,Burbank Blvd,Los Angeles,CA,91601,"10532 Burbank Blvd, North Hollywood, CA 91601, USA",34.1719079,-118.3606156,Los Angeles County,,05/10/2019,03/31/2021,Built Up
69693,9167,Reseda Blvd,Los Angeles,CA,91324,"9167 Reseda Blvd, Northridge, CA 91324, USA",34.2366811,-118.5364389,Los Angeles County,,07/06/2017,12/31/2017,Built Up
69696,6052,Normandie Ave,Los Angeles,CA,90044,"6052 Normandie Ave, Los Angeles, CA 90044, USA",33.9848672,-118.3000059,Los Angeles County,,07/14/2017,07/31/2017,Built Up
69689,7500,De Soto Ave,Los Angeles,CA,91306,"7500 De Soto Ave, Canoga Park, CA 91306, USA",34.2070376,-118.5880139,Los Angeles County,,07/03/2017,04/30/2018,Comp Shingle
69688,3911,S Figueroa St,Los Angeles,CA,90037,"3911 S Figueroa St, Los Angeles, CA 90037, USA",34.0138594,-118.2828112,Los Angeles County,,06/28/2017,05/31/2019,REROOF USING EXISTING SHEATHING  # 12 SQS/ # 1STORY AT POLICE  STATION
69694,4865,W Washington Blvd,Los Angeles,CA,90016,"4865 W Washington Blvd, Los Angeles, CA 90016, USA",34.040307,-118.3457409,Los Angeles County,,07/11/2017,06/30/2017,Built Up
69697,624,S Grand Ave,Los Angeles,CA,90017,"One Wilshire Building, 624 S Grand Ave, Los Angeles, CA 90017, USA",34.0479477,-118.2553576,Los Angeles County,,07/18/2017,03/31/2018,Built Up
69698,973,E 31st St,Los Angeles,CA,90011,"973 E 31st St, Los Angeles, CA 90011, USA",34.0153434,-118.2577157,Los Angeles County,,07/20/2017,03/31/2018,Built Up
69699,2218,S Barry Ave,Los Angeles,CA,90064,"2218 S Barry Ave, Los Angeles, CA 90064, USA",34.0296812,-118.442861,Los Angeles County,,07/26/2017,10/31/2018,Built Up
69700,1536,W Slauson Ave,Los Angeles,CA,90047,"1536 W Slauson Ave, Los Angeles, CA 90047, USA",33.9888762,-118.3038255,Los Angeles County,,07/26/2017,12/31/2017,Built Up
69701,16200,Ventura Blvd,Los Angeles,CA,91436,"16200 Ventura Blvd, Encino, CA 91436, USA",34.1562537,-118.4855818,Los Angeles County,,08/08/2017,04/30/2018,Built Up
69702,130,S Alvarado St,Los Angeles,CA,90057,"130 S Alvarado St, Los Angeles, CA 90057, USA",34.0656215,-118.2706603,Los Angeles County,,08/08/2017,01/31/2019,Class A or B
69703,725,S Alvarado St,Los Angeles,CA,90057,"725 S Alvarado St, Los Angeles, CA 90057, USA",34.055905,-118.277598,Los Angeles County,,08/10/2017,05/31/2017,Built Up
69704,5110,Sunset Blvd,Los Angeles,CA,90027,"5110 Sunset Blvd, Los Angeles, CA 90027, USA",34.0977824,-118.3009421,Los Angeles County,,08/10/2017,05/31/2017,Built Up
69705,15945,Ventura Blvd,Los Angeles,CA,91436,"15945 Ventura Blvd, Encino, CA 91436, USA",34.1563676,-118.4806453,Los Angeles County,,08/10/2017,04/30/2017,Built Up
69706,1330,E Mauretania St,Los Angeles,CA,90744,"1330 E Mauretania St, Wilmington, CA 90744, USA",33.7899834,-118.246929,Los Angeles County,,08/11/2017,08/31/2018,Built Up
69695,742,S Alameda St,Los Angeles,CA,90021,"742 S Alameda St, Los Angeles, CA 90021, USA",34.0327569,-118.235403,Los Angeles County,,06/25/2018,09/30/2017,Built Up
69707,12755,Van Nuys Blvd,Los Angeles,CA,91331,"12755 Van Nuys Blvd, Pacoima, CA 91331, USA",34.2757063,-118.4118376,Los Angeles County,,08/14/2017,02/28/2018,Built Up
69708,15216,Vanowen St,Los Angeles,CA,91405,"15216 Vanowen St, Van Nuys, CA 91405, USA",34.1936685,-118.4642695,Los Angeles County,,08/16/2017,05/31/2017,Built Up
69709,11565,Laurel Canyon Blvd,San Fernando,CA,91340,"11565 Laurel Canyon Blvd, San Fernando, CA 91340, USA",34.2799836,-118.4551583,Los Angeles County,,08/16/2017,11/30/2018,Built Up
69710,10000,Commerce Ave,Los Angeles,CA,91042,"10000 Commerce Ave, Tujunga, CA 91042, USA",34.250534,-118.2884281,Los Angeles County,,08/20/2017,04/30/2018,Built Up
69711,2003,W Jefferson Blvd,Los Angeles,CA,90018,"2003 W Jefferson Blvd, Los Angeles, CA 90018, USA",34.025771,-118.3153349,Los Angeles County,,08/25/2017,03/31/2018,Class A or B
69712,6756,Tampa Ave,Los Angeles,CA,91335,"6756 Tampa Ave, Reseda, CA 91335, USA",34.1933458,-118.5532449,Los Angeles County,,08/28/2017,02/28/2017,Built Up
69713,14226,Ventura Blvd,Los Angeles,CA,91423,"14226 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.1497451,-118.4429928,Los Angeles County,,08/28/2017,05/31/2017,Built Up
69714,17614,W Ventura Blvd,Los Angeles,CA,91356,"17614 W Ventura Blvd, Tarzana, CA 91356, USA",34.165232,-118.5272559,Los Angeles County,,08/29/2017,06/30/2017,Built Up
69715,439,N Fairfax Ave,Los Angeles,CA,90036,"439 N Fairfax Ave, Los Angeles, CA 90036, USA",34.0792958,-118.3614698,Los Angeles County,,09/11/2017,10/31/2017,Built Up
69716,700,World Way,Los Angeles,CA,90045,"700 World Way, Los Angeles, CA 90045, USA",33.9426712,-118.3997176,Los Angeles County,,09/21/2017,11/30/2018,Built Up
69717,830,E Washington Blvd,Los Angeles,CA,90011,"830 E Washington Blvd, Los Angeles, CA 90011, USA",34.025834,-118.2541818,Los Angeles County,,09/22/2017,01/31/2018,Built Up
69718,8656,Reseda Blvd,Los Angeles,CA,91324,"8656 Reseda Blvd, Northridge, CA 91324, USA",34.2277912,-118.535448,Los Angeles County,,09/24/2017,08/31/2018,Built Up
69719,8831,Venice Blvd,Los Angeles,CA,90034,"8831 Venice Blvd, Los Angeles, CA 90034, USA",34.0308148,-118.3863231,Los Angeles County,,09/27/2017,01/31/2018,Built Up
69720,8338,W 3rd St,Los Angeles,CA,90048,"8338 W 3rd St, Los Angeles, CA 90048, USA",34.0726218,-118.3714445,Los Angeles County,,10/05/2017,07/31/2017,Built Up
69721,6115,Fallbrook Ave,Los Angeles,CA,91367,"6115 Fallbrook Ave, Woodland Hills, CA 91367, USA",34.1813646,-118.6238255,Los Angeles County,,10/06/2017,10/31/2018,Built Up
69722,5458,Alhambra Ave,Los Angeles,CA,90032,"5458 Alhambra Ave, Los Angeles, CA 90032, USA",34.0780839,-118.1663688,Los Angeles County,,10/10/2017,03/31/2018,Built Up
69723,12448,Braddock Dr,Los Angeles,CA,90066,"12448 Braddock Dr, Los Angeles, CA 90066, USA",33.9885299,-118.4199109,Los Angeles County,,10/11/2017,12/31/2018,Built Up
69724,1722,Westwood Blvd,Los Angeles,CA,90024,"1722 Westwood Blvd, Los Angeles, CA 90024, USA",34.0514734,-118.4381012,Los Angeles County,,10/12/2017,01/31/2018,Built Up
69725,8660,Reseda Blvd,Los Angeles,CA,91324,"8660 Reseda Blvd, Northridge, CA 91324, USA",34.2280552,-118.5358,Los Angeles County,,10/15/2017,08/31/2018,Built Up
69726,7625,Crenshaw Blvd,Los Angeles,CA,90043,"7625 Crenshaw Blvd, Los Angeles, CA 90043, USA",33.970131,-118.331189,Los Angeles County,,10/23/2017,10/31/2018,Built Up
69727,3300,Overland Ave,Los Angeles,CA,90034,"3300 Overland Ave, Los Angeles, CA 90034, USA",34.027476,-118.4132753,Los Angeles County,,10/26/2017,07/31/2018,Built Up
69728,4950,Santa Monica Blvd,Los Angeles,CA,90029,"4950 Santa Monica Blvd, Los Angeles, CA 90029, USA",34.0905767,-118.2971904,Los Angeles County,,10/27/2017,10/31/2017,Comp Shingle
69729,326,W 58th St,Los Angeles,CA,90037,"326 W 58th St, Los Angeles, CA 90037, USA",33.9895998,-118.2795033,Los Angeles County,,11/02/2017,02/28/2018,Built Up
69730,5801,S Broadway,Los Angeles,CA,90003,"5801 S Broadway, Los Angeles, CA 90003, USA",33.9897503,-118.2783169,Los Angeles County,,11/02/2017,02/28/2018,Built Up
69731,2014,W 62nd St,Los Angeles,CA,90047,"2014 W 62nd St, Los Angeles, CA 90047, USA",33.9831421,-118.3142567,Los Angeles County,,11/02/2017,02/28/2018,Built Up
69732,1153,Cypress Ave,Los Angeles,CA,90065,"1153 Cypress Ave, Los Angeles, CA 90065, USA",34.0949185,-118.2271186,Los Angeles County,,11/03/2017,04/30/2019,Built Up
69733,4900,Lankershim Blvd,Los Angeles,CA,91601,"4900 Lankershim Blvd, North Hollywood, CA 91601, USA",34.1602864,-118.3715329,Los Angeles County,,11/03/2017,03/31/2018,Built Up
69734,8650,Reseda Blvd,Los Angeles,CA,91324,"8650 Reseda Blvd, Northridge, CA 91324, USA",34.227698,-118.535635,Los Angeles County,,11/05/2017,08/31/2018,Built Up
69735,601,E 23rd St,Los Angeles,CA,90011,"601 E 23rd St, Los Angeles, CA 90011, USA",34.0251574,-118.2614816,Los Angeles County,,11/06/2017,11/30/2018,Comp Shingle
69736,449,W Imperial Hwy,Los Angeles,CA,90061,"449 W Imperial Hwy, Los Angeles, CA 90061, USA",33.9312779,-118.282317,Los Angeles County,,11/07/2017,10/31/2018,Built Up
69737,10925,Kinross Ave,Los Angeles,CA,90024,"10925 Kinross Ave, Los Angeles, CA 90024, USA",34.0605825,-118.4464746,Los Angeles County,,11/08/2017,11/30/2015,Built Up
69738,10955,Kinross Ave,Los Angeles,CA,90024,"10955 Kinross Ave, Los Angeles, CA 90024, USA",34.0601656,-118.4469032,Los Angeles County,,11/08/2017,11/30/2015,Built Up
69739,7326,S Broadway,Los Angeles,CA,90003,"7326 S Broadway, Los Angeles, CA 90003, USA",33.9728723,-118.2780143,Los Angeles County,,11/13/2017,05/31/2017,Built Up
69740,1390,186th St,Gardena,CA,90248,"1390 186th St, Gardena, CA 90248, USA",33.8617891,-118.2989326,Los Angeles County,,11/22/2017,03/31/2018,Built Up
69741,13701,Ventura Blvd,Los Angeles,CA,91423,"13701 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.1482926,-118.4314388,Los Angeles County,,11/27/2017,12/31/2018,Built Up
69742,1123,W 85th St,Los Angeles,CA,90044,"1123 W 85th St, Los Angeles, CA 90044, USA",33.961207,-118.294858,Los Angeles County,,11/28/2017,11/30/2018,Comp Shingle
69743,20455,Devonshire St,Los Angeles,CA,91311,"20455 Devonshire St, Chatsworth, CA 91311, USA",34.2577155,-118.5792738,Los Angeles County,,11/30/2017,10/31/2018,Built Up
69744,2100,Echo Park Ave,Los Angeles,CA,90026,"2100 Echo Park Ave, Los Angeles, CA 90026, USA",34.0895809,-118.2497614,Los Angeles County,,12/01/2017,04/30/2017,Comp Shingle
69745,13039,Glenoaks Blvd,Los Angeles,CA,91342,"13039 Glenoaks Blvd, Sylmar, CA 91342, USA",34.3073195,-118.4496954,Los Angeles County,,12/04/2017,02/28/2018,Built Up
69746,911,Broxton Ave,Los Angeles,CA,90024,"Broxton Plaza, 911 Broxton Ave, Los Angeles, CA 90024, USA",34.0634121,-118.4473088,Los Angeles County,,12/06/2017,04/30/2018,Comp Shingle
69747,1301,S Westwood Blvd,Los Angeles,CA,90024,"1301 S Westwood Blvd, Los Angeles, CA 90024, USA",34.0596208,-118.4447408,Los Angeles County,,12/06/2017,03/31/2018,Built Up
69748,11176,Bradley Ave,Los Angeles,CA,91331,"11176 Bradley Ave, Pacoima, CA 91331, USA",34.273634,-118.422623,Los Angeles County,,12/07/2017,07/31/2018,Built Up
69749,404,Lincoln Blvd,Los Angeles,CA,90291,"404 Lincoln Blvd, Venice, CA 90291, USA",34.0008425,-118.4663427,Los Angeles County,,12/11/2017,12/31/2017,Built Up
69750,3966,W 6th St,Los Angeles,CA,90020,"3966 W 6th St, Los Angeles, CA 90020, USA",34.0633512,-118.3097842,Los Angeles County,,12/12/2017,08/31/2018,Built Up
69760,5410,Washington Blvd,Los Angeles,CA,90016,"5410 Washington Blvd, Los Angeles, CA 90016, USA",34.038578,-118.360744,Los Angeles County,,01/30/2018,03/31/2018,Built Up
69751,5317,Topanga Canyon Blvd,Los Angeles,CA,91364,"5317 Topanga Canyon Blvd, Woodland Hills, CA 91364, USA",34.1664888,-118.6062914,Los Angeles County,,01/03/2018,05/31/2017,Built Up
69752,1841,N Western Ave,Los Angeles,CA,90027,"1841 N Western Ave, Los Angeles, CA 90027, USA",34.1043441,-118.3097539,Los Angeles County,,01/04/2018,11/30/2018,Built Up
69753,1014,Venice Blvd,Los Angeles,CA,90015,"1014 Venice Blvd, Los Angeles, CA 90015, USA",34.0407499,-118.2780372,Los Angeles County,,01/09/2018,03/31/2017,Built Up
69754,4907,W Washington Blvd,Los Angeles,CA,90016,"4907 W Washington Blvd, Los Angeles, CA 90016, USA",34.0404897,-118.3465811,Los Angeles County,,01/10/2018,06/30/2017,Built Up
69755,7144,Reseda Blvd,Los Angeles,CA,91335,"7144 Reseda Blvd, Reseda, CA 91335, USA",34.2006745,-118.5357945,Los Angeles County,,01/10/2018,04/30/2018,Built Up
69756,7156,Valmont St,Los Angeles,CA,91042,"7156 Valmont St, Tujunga, CA 91042, USA",34.2521316,-118.2877887,Los Angeles County,,01/14/2018,01/31/2018,Comp Shingle
69763,464,S Main St,Los Angeles,CA,90013,"464 S Main St, Los Angeles, CA 90013, USA",34.0467969,-118.2484272,Los Angeles County,,02/13/2018,07/31/2017,Built Up
69758,300,N Martel Ave,Los Angeles,CA,90036,"300 N Martel Ave, Los Angeles, CA 90036, USA",34.0765099,-118.3510075,Los Angeles County,,01/15/2018,01/31/2018,Built Up
69759,1224,S Soto St,Los Angeles,CA,90023,"1224 S Soto St, Los Angeles, CA 90023, USA",34.0272471,-118.2192878,Los Angeles County,,01/25/2018,09/30/2018,Class A or B
69761,9750,Topanga Canyon Blvd,Los Angeles,CA,91311,"9750 Topanga Canyon Blvd, Chatsworth, CA 91311, USA",34.2473231,-118.6063021,Los Angeles County,,01/30/2018,04/30/2018,Built Up
69757,17801,W Ventura Blvd,Los Angeles,CA,91356,"17801 W Ventura Blvd, Tarzana, CA 91356, USA",34.165692,-118.5286845,Los Angeles County,,02/07/2018,01/31/2018,Built Up
69762,2444,W Washington Blvd,Los Angeles,CA,90018,"2444 W Washington Blvd, Los Angeles, CA 90018, USA",34.0395874,-118.3161038,Los Angeles County,,02/12/2018,02/28/2018,Comp Shingle
69764,4375,Glencoe Ave,Marina Del Rey,CA,90292,"4375 Glencoe Ave, Marina Del Rey, CA 90292, USA",33.9854939,-118.4381258,Los Angeles County,,02/20/2018,06/30/2019,Built Up
69765,13155,Mindanao Way,Marina Del Rey,CA,90292,"13155 Mindanao Way, Marina Del Rey, CA 90292, USA",33.9850872,-118.4380009,Los Angeles County,,02/20/2018,06/30/2019,Built Up
69766,3637,N Cahuenga Blvd,Los Angeles,CA,90068,"3637 N Cahuenga Blvd, Los Angeles, CA 90068, USA",34.1114701,-118.3346143,Los Angeles County,,02/27/2018,04/30/2018,Built Up
69767,4801,W Exposition Blvd,Los Angeles,CA,90016,"4801 W Exposition Blvd, Los Angeles, CA 90016, USA",34.0247524,-118.3490256,Los Angeles County,,03/05/2018,10/31/2017,Built Up
69769,16940,Devonshire St,Los Angeles,CA,91344,"16940 Devonshire St, Granada Hills, CA 91344, USA",34.256727,-118.501532,Los Angeles County,,03/09/2018,02/28/2019,Class A or B
69770,7330,N Figueroa St,Los Angeles,CA,90041,"7330 N Figueroa St, Los Angeles, CA 90041, USA",34.1368961,-118.1877839,Los Angeles County,,03/14/2018,05/31/2018,Built Up
69771,1925,Wilshire Blvd,Los Angeles,CA,90057,"1925 Wilshire Blvd, Los Angeles, CA 90057, USA",34.057501,-118.2741775,Los Angeles County,,03/15/2018,01/31/2019,Built Up
69772,846,Watson Ave,Los Angeles,CA,90744,"846 Watson Ave, Wilmington, CA 90744, USA",33.7821084,-118.2470432,Los Angeles County,,03/22/2018,07/31/2017,Built Up
69773,7606,Fallbrook Ave,Los Angeles,CA,91304,"7606 Fallbrook Ave, Canoga Park, CA 91304, USA",34.2087806,-118.6232417,Los Angeles County,,03/23/2018,06/30/2018,Built Up
69774,1439,W Colorado Blvd,Pasadena,CA,91105,"1439 W Colorado Blvd, Pasadena, CA 91105, USA",34.1409156,-118.1789981,Los Angeles County,,03/23/2018,07/31/2016,Built Up
69775,7255,Radford Ave,Los Angeles,CA,91605,"7255 Radford Ave, North Hollywood, CA 91605, USA",34.2028257,-118.3923483,Los Angeles County,,03/29/2018,12/31/2017,Built Up
69776,1311,N Harvard Blvd,Los Angeles,CA,90027,"1311 N Harvard Blvd, Los Angeles, CA 90027, USA",34.0953751,-118.3045728,Los Angeles County,,03/30/2018,10/31/2019,Built Up
69777,5161,Van Nuys Blvd,Los Angeles,CA,91403,"5161 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",34.164512,-118.4491896,Los Angeles County,,03/30/2018,05/31/2017,Built Up
69778,7222,Van Nuys Blvd,Los Angeles,CA,91405,"7222 Van Nuys Blvd, Van Nuys, CA 91405, USA",34.202026,-118.4483209,Los Angeles County,,04/03/2018,12/31/2017,Built Up
69779,15176,Raymer St,Los Angeles,CA,91405,"15176 Raymer St, Van Nuys, CA 91405, USA",34.2138724,-118.4639578,Los Angeles County,,04/05/2018,08/31/2018,Class A or B
69780,14429,Chase St,Los Angeles,CA,91402,"14429 Chase St, Panorama City, CA 91402, USA",34.2250947,-118.4478771,Los Angeles County,,04/06/2018,05/31/2017,Built Up
69781,16108,Covello St,Los Angeles,CA,91406,"16108 Covello St, Van Nuys, CA 91406, USA",34.2072493,-118.4841044,Los Angeles County,,04/06/2018,03/31/2019,Comp Shingle
69782,1801,E 50th St,Los Angeles,CA,90058,"1801 E 50th St, Los Angeles, CA 90058, USA",33.9984159,-118.2418808,Los Angeles County,,04/07/2018,03/31/2018,Built Up
69783,1388,Westwood Blvd,Los Angeles,CA,90024,"1388 Westwood Blvd, Los Angeles, CA 90024, USA",34.0555937,-118.4414324,Los Angeles County,,04/12/2018,05/31/2018,Class A or B
69784,5673,N Whitnall Hwy,Los Angeles,CA,91601,"5673 N Whitnall Hwy, North Hollywood, CA 91601, USA",34.1754392,-118.3616047,Los Angeles County,,04/12/2018,10/31/2018,Built Up
69785,12122,Vanowen St,Los Angeles,CA,91605,"12122 Vanowen St, North Hollywood, CA 91605, USA",34.1937881,-118.3973074,Los Angeles County,,04/16/2018,11/30/2016,Built Up
69786,6060,Hollywood Blvd,Los Angeles,CA,90028,"6060 Hollywood Blvd, Los Angeles, CA 90028, USA",34.1012273,-118.3220337,Los Angeles County,,04/17/2018,08/31/2018,Built Up
69787,22915,Victory Blvd,Los Angeles,CA,91307,"22915 Victory Blvd, West Hills, CA 91307, USA",34.1870249,-118.6263879,Los Angeles County,,04/18/2018,02/28/2019,REROOF 533 SQUARES WITH CLAS 'A' OR 'B' MATERIAL WEIGHING LESS THAN 6
69788,1845,N San Fernando Rd,Los Angeles,CA,90065,"1845 N San Fernando Rd, Los Angeles, CA 90065, USA",34.1004416,-118.2350316,Los Angeles County,,04/24/2018,07/31/2017,Built Up
69665,1,Loyola Marymount University Dr,Los Angeles,CA,90045,"1 Loyola Marymount University Dr, Los Angeles, CA 90045, USA",33.9707666,-118.4192316,Los Angeles County,,04/26/2018,10/31/2017,Built Up
69789,7415,Melrose Ave,Los Angeles,CA,90046,"7415 Melrose Ave, Los Angeles, CA 90046, USA",34.0837768,-118.3516795,Los Angeles County,,05/07/2018,06/30/2017,Built Up
69790,3317,W Exposition Pl,Los Angeles,CA,90018,"3317 W Exposition Pl, Los Angeles, CA 90018, USA",34.0216954,-118.3323534,Los Angeles County,,05/07/2018,11/30/2017,Built Up
69791,9111,Corbin Ave,Los Angeles,CA,91324,"9111 Corbin Ave, Northridge, CA 91324, USA",34.2357998,-118.5627909,Los Angeles County,,05/07/2018,12/31/2017,Built Up
69792,11439,Encino Ave,Los Angeles,CA,91344,"11439 Encino Ave, Granada Hills, CA 91344, USA",34.2785398,-118.5156451,Los Angeles County,,05/09/2018,06/30/2018,Comp Shingle
69793,3430,Sunset Blvd,Los Angeles,CA,90026,"3430 Sunset Blvd, Los Angeles, CA 90026, USA",34.0881246,-118.2764385,Los Angeles County,,05/16/2018,04/30/2018,Comp Shingle
69794,25401,S Western Ave,Lomita,CA,90717,"25401 S Western Ave, Lomita, CA 90717, USA",33.7935237,-118.3079751,Los Angeles County,,05/23/2018,07/31/2017,Comp Shingle
69795,7017,Canoga Ave,Los Angeles,CA,91303,"7017 Canoga Ave, Canoga Park, CA 91303, USA",34.1979242,-118.598118,Los Angeles County,,05/23/2018,10/31/2019,Built Up
69796,11950,Foothill Blvd,Los Angeles,CA,91342,"11950 Foothill Blvd, Sylmar, CA 91342, USA",34.2754455,-118.3974145,Los Angeles County,,05/31/2018,03/31/2018,Built Up
69797,17250,W Saticoy St,Los Angeles,CA,91406,"17250 W Saticoy St, Van Nuys, CA 91406, USA",34.2084445,-118.4743654,Los Angeles County,,06/05/2018,02/28/2019,Class A or B
69798,14440,Burbank Blvd,Los Angeles,CA,91401,"14440 Burbank Blvd, Van Nuys, CA 91401, USA",34.1713748,-118.4470678,Los Angeles County,,06/07/2018,02/28/2019,Class A or B
69799,1039,N Broadway,Los Angeles,CA,90012,"1039 N Broadway, Los Angeles, CA 90012, USA",34.0680555,-118.2351421,Los Angeles County,,06/07/2018,10/31/2017,Built Up
69800,7930,Mason Ave,Los Angeles,CA,91306,"7930 Mason Ave, Canoga Park, CA 91306, USA",34.2146894,-118.5793908,Los Angeles County,,06/08/2018,06/30/2017,Built Up
